transaction_qty,store_id,store_location,product_id,unit_price,product_category,product_type,product_detail,revenue,month,day,day_of_week,time,part_of_day
1,8,Hell's Kitchen,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,3.25,June,163,Monday,17,lunch
1,8,Hell's Kitchen,70,3.25,Bakery,Scone,Cranberry Scone,3.25,June,163,Monday,17,lunch
1,5,Lower Manhattan,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,3.5,June,163,Monday,17,lunch
1,8,Hell's Kitchen,79,3.75,Bakery,Scone,Jumbo Savory Scone,3.75,June,163,Monday,18,evening
1,5,Lower Manhattan,72,3.25,Bakery,Scone,Ginger Scone,3.25,June,163,Monday,18,evening
1,8,Hell's Kitchen,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,3.25,June,163,Monday,18,evening
1,8,Hell's Kitchen,70,3.25,Bakery,Scone,Cranberry Scone,3.25,June,163,Monday,18,evening
1,5,Lower Manhattan,79,3.75,Bakery,Scone,Jumbo Savory Scone,3.75,June,163,Monday,18,evening
1,3,Astoria,73,3.75,Bakery,Pastry,Almond Croissant,3.75,June,163,Monday,18,evening
1,8,Hell's Kitchen,70,3.25,Bakery,Scone,Cranberry Scone,3.25,June,163,Monday,18,evening
1,5,Lower Manhattan,73,3.75,Bakery,Pastry,Almond Croissant,3.75,June,163,Monday,18,evening
1,3,Astoria,79,3.75,Bakery,Scone,Jumbo Savory Scone,3.75,June,163,Monday,18,evening
1,8,Hell's Kitchen,75,3.5,Bakery,Pastry,Croissant,3.5,June,163,Monday,18,evening
1,3,Astoria,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,June,163,Monday,18,evening
1,8,Hell's Kitchen,73,3.75,Bakery,Pastry,Almond Croissant,3.75,June,163,Monday,18,evening
1,8,Hell's Kitchen,79,3.75,Bakery,Scone,Jumbo Savory Scone,3.75,June,163,Monday,19,evening
1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,June,163,Monday,19,evening
1,3,Astoria,77,3.0,Bakery,Scone,Oatmeal Scone,3.0,June,163,Monday,19,evening
1,3,Astoria,73,3.75,Bakery,Pastry,Almond Croissant,3.75,June,164,Tuesday,7,morning
1,5,Lower Manhattan,70,3.25,Bakery,Scone,Cranberry Scone,3.25,June,164,Tuesday,7,morning
1,3,Astoria,75,3.5,Bakery,Pastry,Croissant,3.5,June,164,Tuesday,7,morning
1,5,Lower Manhattan,78,4.5,Bakery,Scone,Scottish Cream Scone ,4.5,June,164,Tuesday,7,morning
1,5,Lower Manhattan,73,3.75,Bakery,Pastry,Almond Croissant,3.75,June,164,Tuesday,7,morning
1,3,Astoria,78,4.5,Bakery,Scone,Scottish Cream Scone ,4.5,June,164,Tuesday,7,morning
1,5,Lower Manhattan,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,June,164,Tuesday,7,morning
1,5,Lower Manhattan,72,3.25,Bakery,Scone,Ginger Scone,3.25,June,164,Tuesday,7,morning
1,3,Astoria,77,3.0,Bakery,Scone,Oatmeal Scone,3.0,June,164,Tuesday,7,morning
1,3,Astoria,75,3.5,Bakery,Pastry,Croissant,3.5,June,164,Tuesday,7,morning
1,5,Lower Manhattan,78,4.5,Bakery,Scone,Scottish Cream Scone ,4.5,June,164,Tuesday,7,morning
1,3,Astoria,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,June,164,Tuesday,7,morning
1,3,Astoria,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,3.5,June,164,Tuesday,7,morning
1,5,Lower Manhattan,74,3.5,Bakery,Biscotti,Ginger Biscotti,3.5,June,164,Tuesday,7,morning
1,3,Astoria,74,3.5,Bakery,Biscotti,Ginger Biscotti,3.5,June,164,Tuesday,7,morning
1,3,Astoria,78,4.5,Bakery,Scone,Scottish Cream Scone ,4.5,June,164,Tuesday,7,morning
1,5,Lower Manhattan,73,3.75,Bakery,Pastry,Almond Croissant,3.75,June,164,Tuesday,7,morning
1,3,Astoria,72,3.25,Bakery,Scone,Ginger Scone,3.25,June,164,Tuesday,7,morning
1,3,Astoria,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,3.5,June,164,Tuesday,7,morning
1,3,Astoria,79,3.75,Bakery,Scone,Jumbo Savory Scone,3.75,June,164,Tuesday,7,morning
1,5,Lower Manhattan,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,June,164,Tuesday,7,morning
1,5,Lower Manhattan,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,3.5,June,164,Tuesday,7,morning
1,3,Astoria,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,3.5,June,164,Tuesday,7,morning
1,5,Lower Manhattan,73,3.75,Bakery,Pastry,Almond Croissant,3.75,June,164,Tuesday,7,morning
1,5,Lower Manhattan,78,4.5,Bakery,Scone,Scottish Cream Scone ,4.5,June,164,Tuesday,7,morning
1,5,Lower Manhattan,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,June,164,Tuesday,7,morning
1,3,Astoria,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,June,164,Tuesday,7,morning
1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,June,164,Tuesday,8,morning
1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,June,164,Tuesday,8,morning
1,5,Lower Manhattan,75,3.5,Bakery,Pastry,Croissant,3.5,June,164,Tuesday,8,morning
1,8,Hell's Kitchen,79,3.75,Bakery,Scone,Jumbo Savory Scone,3.75,June,164,Tuesday,8,morning
1,5,Lower Manhattan,75,3.5,Bakery,Pastry,Croissant,3.5,June,164,Tuesday,8,morning
1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,June,164,Tuesday,8,morning
1,8,Hell's Kitchen,79,3.75,Bakery,Scone,Jumbo Savory Scone,3.75,June,164,Tuesday,8,morning
1,3,Astoria,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,3.25,June,164,Tuesday,8,morning
1,8,Hell's Kitchen,70,3.25,Bakery,Scone,Cranberry Scone,3.25,June,164,Tuesday,8,morning
1,8,Hell's Kitchen,79,3.75,Bakery,Scone,Jumbo Savory Scone,3.75,June,164,Tuesday,8,morning
1,8,Hell's Kitchen,79,3.75,Bakery,Scone,Jumbo Savory Scone,3.75,June,164,Tuesday,8,morning
1,5,Lower Manhattan,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,June,164,Tuesday,8,morning
1,8,Hell's Kitchen,77,3.0,Bakery,Scone,Oatmeal Scone,3.0,June,164,Tuesday,8,morning
1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,June,164,Tuesday,8,morning
1,8,Hell's Kitchen,73,3.75,Bakery,Pastry,Almond Croissant,3.75,June,164,Tuesday,8,morning
1,8,Hell's Kitchen,75,3.5,Bakery,Pastry,Croissant,3.5,June,164,Tuesday,8,morning
1,8,Hell's Kitchen,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,3.5,June,164,Tuesday,8,morning
1,8,Hell's Kitchen,79,3.75,Bakery,Scone,Jumbo Savory Scone,3.75,June,164,Tuesday,8,morning
1,5,Lower Manhattan,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,3.5,June,164,Tuesday,8,morning
1,3,Astoria,74,3.5,Bakery,Biscotti,Ginger Biscotti,3.5,June,164,Tuesday,8,morning
1,8,Hell's Kitchen,78,4.5,Bakery,Scone,Scottish Cream Scone ,4.5,June,164,Tuesday,8,morning
1,3,Astoria,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,June,164,Tuesday,8,morning
1,5,Lower Manhattan,77,3.0,Bakery,Scone,Oatmeal Scone,3.0,June,164,Tuesday,8,morning
1,8,Hell's Kitchen,70,3.25,Bakery,Scone,Cranberry Scone,3.25,June,164,Tuesday,8,morning
1,5,Lower Manhattan,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,3.25,June,164,Tuesday,8,morning
1,3,Astoria,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,3.25,June,164,Tuesday,8,morning
1,8,Hell's Kitchen,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,3.25,June,164,Tuesday,8,morning
1,8,Hell's Kitchen,79,3.75,Bakery,Scone,Jumbo Savory Scone,3.75,June,164,Tuesday,8,morning
1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,June,164,Tuesday,8,morning
1,5,Lower Manhattan,79,3.75,Bakery,Scone,Jumbo Savory Scone,3.75,June,164,Tuesday,8,morning
1,5,Lower Manhattan,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,June,164,Tuesday,8,morning
1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,June,164,Tuesday,8,morning
1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,June,164,Tuesday,8,morning
1,8,Hell's Kitchen,70,3.25,Bakery,Scone,Cranberry Scone,3.25,June,164,Tuesday,8,morning
1,5,Lower Manhattan,78,4.5,Bakery,Scone,Scottish Cream Scone ,4.5,June,164,Tuesday,8,morning
1,5,Lower Manhattan,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,3.25,June,164,Tuesday,8,morning
1,5,Lower Manhattan,78,4.5,Bakery,Scone,Scottish Cream Scone ,4.5,June,164,Tuesday,8,morning
1,3,Astoria,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,June,164,Tuesday,8,morning
1,5,Lower Manhattan,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,3.5,June,164,Tuesday,8,morning
1,5,Lower Manhattan,78,4.5,Bakery,Scone,Scottish Cream Scone ,4.5,June,164,Tuesday,8,morning
1,5,Lower Manhattan,77,3.0,Bakery,Scone,Oatmeal Scone,3.0,June,164,Tuesday,8,morning
1,8,Hell's Kitchen,73,3.75,Bakery,Pastry,Almond Croissant,3.75,June,164,Tuesday,9,morning
1,3,Astoria,77,3.0,Bakery,Scone,Oatmeal Scone,3.0,June,164,Tuesday,9,morning
1,5,Lower Manhattan,77,3.0,Bakery,Scone,Oatmeal Scone,3.0,June,164,Tuesday,9,morning
1,5,Lower Manhattan,75,3.5,Bakery,Pastry,Croissant,3.5,June,164,Tuesday,9,morning
1,8,Hell's Kitchen,73,3.75,Bakery,Pastry,Almond Croissant,3.75,June,164,Tuesday,9,morning
1,8,Hell's Kitchen,79,3.75,Bakery,Scone,Jumbo Savory Scone,3.75,June,164,Tuesday,9,morning
1,8,Hell's Kitchen,70,3.25,Bakery,Scone,Cranberry Scone,3.25,June,164,Tuesday,9,morning
1,8,Hell's Kitchen,73,3.75,Bakery,Pastry,Almond Croissant,3.75,June,164,Tuesday,9,morning
1,8,Hell's Kitchen,72,3.25,Bakery,Scone,Ginger Scone,3.25,June,164,Tuesday,9,morning
1,8,Hell's Kitchen,78,4.5,Bakery,Scone,Scottish Cream Scone ,4.5,June,164,Tuesday,9,morning
1,5,Lower Manhattan,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,3.5,June,164,Tuesday,9,morning
1,5,Lower Manhattan,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,3.25,June,164,Tuesday,9,morning
1,5,Lower Manhattan,75,3.5,Bakery,Pastry,Croissant,3.5,June,164,Tuesday,9,morning
1,8,Hell's Kitchen,73,3.75,Bakery,Pastry,Almond Croissant,3.75,June,164,Tuesday,9,morning
1,3,Astoria,70,3.25,Bakery,Scone,Cranberry Scone,3.25,June,164,Tuesday,9,morning
1,3,Astoria,78,4.5,Bakery,Scone,Scottish Cream Scone ,4.5,June,164,Tuesday,9,morning
1,3,Astoria,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,June,164,Tuesday,9,morning
1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,June,164,Tuesday,9,morning
1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,June,164,Tuesday,9,morning
1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,June,164,Tuesday,9,morning
1,5,Lower Manhattan,73,3.75,Bakery,Pastry,Almond Croissant,3.75,June,164,Tuesday,9,morning
1,8,Hell's Kitchen,73,3.75,Bakery,Pastry,Almond Croissant,3.75,June,164,Tuesday,9,morning
1,8,Hell's Kitchen,78,4.5,Bakery,Scone,Scottish Cream Scone ,4.5,June,164,Tuesday,9,morning
1,5,Lower Manhattan,72,3.25,Bakery,Scone,Ginger Scone,3.25,June,164,Tuesday,9,morning
1,5,Lower Manhattan,78,4.5,Bakery,Scone,Scottish Cream Scone ,4.5,June,164,Tuesday,9,morning
1,8,Hell's Kitchen,78,4.5,Bakery,Scone,Scottish Cream Scone ,4.5,June,164,Tuesday,9,morning
1,8,Hell's Kitchen,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,3.25,June,164,Tuesday,9,morning
1,5,Lower Manhattan,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,June,164,Tuesday,9,morning
1,5,Lower Manhattan,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,June,164,Tuesday,9,morning
1,8,Hell's Kitchen,77,3.0,Bakery,Scone,Oatmeal Scone,3.0,June,164,Tuesday,9,morning
1,5,Lower Manhattan,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,3.5,June,164,Tuesday,9,morning
1,3,Astoria,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,3.25,June,164,Tuesday,9,morning
1,5,Lower Manhattan,70,3.25,Bakery,Scone,Cranberry Scone,3.25,June,164,Tuesday,9,morning
1,3,Astoria,72,3.25,Bakery,Scone,Ginger Scone,3.25,June,164,Tuesday,9,morning
1,3,Astoria,75,3.5,Bakery,Pastry,Croissant,3.5,June,164,Tuesday,9,morning
1,5,Lower Manhattan,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,June,164,Tuesday,9,morning
1,3,Astoria,77,3.0,Bakery,Scone,Oatmeal Scone,3.0,June,164,Tuesday,9,morning
1,5,Lower Manhattan,73,3.75,Bakery,Pastry,Almond Croissant,3.75,June,164,Tuesday,9,morning
1,5,Lower Manhattan,70,3.25,Bakery,Scone,Cranberry Scone,3.25,June,164,Tuesday,9,morning
1,3,Astoria,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,June,164,Tuesday,10,morning
1,3,Astoria,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,June,164,Tuesday,10,morning
1,3,Astoria,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,June,164,Tuesday,10,morning
1,3,Astoria,72,3.25,Bakery,Scone,Ginger Scone,3.25,June,164,Tuesday,10,morning
1,8,Hell's Kitchen,77,3.0,Bakery,Scone,Oatmeal Scone,3.0,June,164,Tuesday,10,morning
1,5,Lower Manhattan,79,3.75,Bakery,Scone,Jumbo Savory Scone,3.75,June,164,Tuesday,10,morning
1,3,Astoria,77,3.0,Bakery,Scone,Oatmeal Scone,3.0,June,164,Tuesday,10,morning
1,8,Hell's Kitchen,78,4.5,Bakery,Scone,Scottish Cream Scone ,4.5,June,164,Tuesday,10,morning
1,5,Lower Manhattan,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,June,164,Tuesday,10,morning
1,5,Lower Manhattan,79,3.75,Bakery,Scone,Jumbo Savory Scone,3.75,June,164,Tuesday,10,morning
1,3,Astoria,74,3.5,Bakery,Biscotti,Ginger Biscotti,3.5,June,164,Tuesday,10,morning
1,8,Hell's Kitchen,78,4.5,Bakery,Scone,Scottish Cream Scone ,4.5,June,164,Tuesday,10,morning
1,8,Hell's Kitchen,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,3.5,June,164,Tuesday,10,morning
1,5,Lower Manhattan,70,3.25,Bakery,Scone,Cranberry Scone,3.25,June,164,Tuesday,10,morning
1,5,Lower Manhattan,75,3.5,Bakery,Pastry,Croissant,3.5,June,164,Tuesday,10,morning
1,8,Hell's Kitchen,77,3.0,Bakery,Scone,Oatmeal Scone,3.0,June,164,Tuesday,10,morning
1,5,Lower Manhattan,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,3.5,June,164,Tuesday,10,morning
1,3,Astoria,73,3.75,Bakery,Pastry,Almond Croissant,3.75,June,164,Tuesday,10,morning
1,5,Lower Manhattan,70,3.25,Bakery,Scone,Cranberry Scone,3.25,June,164,Tuesday,10,morning
1,3,Astoria,77,3.0,Bakery,Scone,Oatmeal Scone,3.0,June,164,Tuesday,10,morning
1,5,Lower Manhattan,77,3.0,Bakery,Scone,Oatmeal Scone,3.0,June,164,Tuesday,10,morning
1,8,Hell's Kitchen,78,4.5,Bakery,Scone,Scottish Cream Scone ,4.5,June,164,Tuesday,10,morning
1,5,Lower Manhattan,75,3.5,Bakery,Pastry,Croissant,3.5,June,164,Tuesday,10,morning
1,5,Lower Manhattan,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,June,164,Tuesday,10,morning
1,5,Lower Manhattan,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,June,164,Tuesday,10,morning
1,8,Hell's Kitchen,77,3.0,Bakery,Scone,Oatmeal Scone,3.0,June,164,Tuesday,10,morning
1,8,Hell's Kitchen,74,3.5,Bakery,Biscotti,Ginger Biscotti,3.5,June,164,Tuesday,10,morning
1,8,Hell's Kitchen,74,3.5,Bakery,Biscotti,Ginger Biscotti,3.5,June,164,Tuesday,10,morning
1,5,Lower Manhattan,73,3.75,Bakery,Pastry,Almond Croissant,3.75,June,164,Tuesday,10,morning
1,3,Astoria,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,3.25,June,164,Tuesday,10,morning
1,3,Astoria,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,3.25,June,164,Tuesday,10,morning
1,5,Lower Manhattan,78,4.5,Bakery,Scone,Scottish Cream Scone ,4.5,June,164,Tuesday,10,morning
1,8,Hell's Kitchen,75,3.5,Bakery,Pastry,Croissant,3.5,June,164,Tuesday,10,morning
1,5,Lower Manhattan,75,3.5,Bakery,Pastry,Croissant,3.5,June,164,Tuesday,11,morning
1,5,Lower Manhattan,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,3.5,June,164,Tuesday,11,morning
1,5,Lower Manhattan,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,June,164,Tuesday,11,morning
1,3,Astoria,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,3.25,June,164,Tuesday,11,morning
1,5,Lower Manhattan,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,3.25,June,164,Tuesday,11,morning
1,8,Hell's Kitchen,70,3.25,Bakery,Scone,Cranberry Scone,3.25,June,164,Tuesday,11,morning
1,3,Astoria,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,June,164,Tuesday,11,morning
1,3,Astoria,73,3.75,Bakery,Pastry,Almond Croissant,3.75,June,164,Tuesday,11,morning
1,8,Hell's Kitchen,75,3.5,Bakery,Pastry,Croissant,3.5,June,164,Tuesday,11,morning
1,5,Lower Manhattan,79,3.75,Bakery,Scone,Jumbo Savory Scone,3.75,June,164,Tuesday,12,lunch
1,5,Lower Manhattan,78,4.5,Bakery,Scone,Scottish Cream Scone ,4.5,June,164,Tuesday,12,lunch
1,8,Hell's Kitchen,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,3.5,June,164,Tuesday,12,lunch
1,5,Lower Manhattan,75,3.5,Bakery,Pastry,Croissant,3.5,June,164,Tuesday,12,lunch
1,3,Astoria,72,3.25,Bakery,Scone,Ginger Scone,3.25,June,164,Tuesday,12,lunch
1,3,Astoria,73,3.75,Bakery,Pastry,Almond Croissant,3.75,June,164,Tuesday,12,lunch
1,5,Lower Manhattan,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,3.5,June,164,Tuesday,13,lunch
1,5,Lower Manhattan,74,3.5,Bakery,Biscotti,Ginger Biscotti,3.5,June,164,Tuesday,13,lunch
1,5,Lower Manhattan,73,3.75,Bakery,Pastry,Almond Croissant,3.75,June,164,Tuesday,13,lunch
1,5,Lower Manhattan,75,3.5,Bakery,Pastry,Croissant,3.5,June,164,Tuesday,13,lunch
1,8,Hell's Kitchen,78,4.5,Bakery,Scone,Scottish Cream Scone ,4.5,June,164,Tuesday,14,lunch
1,5,Lower Manhattan,74,3.5,Bakery,Biscotti,Ginger Biscotti,3.5,June,164,Tuesday,14,lunch
1,5,Lower Manhattan,77,3.0,Bakery,Scone,Oatmeal Scone,3.0,June,164,Tuesday,14,lunch
1,8,Hell's Kitchen,77,3.0,Bakery,Scone,Oatmeal Scone,3.0,June,164,Tuesday,14,lunch
1,8,Hell's Kitchen,78,4.5,Bakery,Scone,Scottish Cream Scone ,4.5,June,164,Tuesday,14,lunch
1,3,Astoria,79,3.75,Bakery,Scone,Jumbo Savory Scone,3.75,June,164,Tuesday,14,lunch
1,5,Lower Manhattan,72,3.25,Bakery,Scone,Ginger Scone,3.25,June,164,Tuesday,14,lunch
1,3,Astoria,73,3.75,Bakery,Pastry,Almond Croissant,3.75,June,164,Tuesday,14,lunch
1,8,Hell's Kitchen,74,3.5,Bakery,Biscotti,Ginger Biscotti,3.5,June,164,Tuesday,15,lunch
1,5,Lower Manhattan,77,3.0,Bakery,Scone,Oatmeal Scone,3.0,June,164,Tuesday,15,lunch
1,5,Lower Manhattan,77,3.0,Bakery,Scone,Oatmeal Scone,3.0,June,164,Tuesday,15,lunch
1,5,Lower Manhattan,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,3.5,June,164,Tuesday,15,lunch
1,5,Lower Manhattan,77,3.0,Bakery,Scone,Oatmeal Scone,3.0,June,164,Tuesday,15,lunch
1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,June,164,Tuesday,15,lunch
1,3,Astoria,73,3.75,Bakery,Pastry,Almond Croissant,3.75,June,164,Tuesday,15,lunch
1,5,Lower Manhattan,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,June,164,Tuesday,15,lunch
1,3,Astoria,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,June,164,Tuesday,15,lunch
1,5,Lower Manhattan,75,3.5,Bakery,Pastry,Croissant,3.5,June,164,Tuesday,15,lunch
1,5,Lower Manhattan,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,3.5,June,164,Tuesday,15,lunch
1,5,Lower Manhattan,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,June,164,Tuesday,16,lunch
1,8,Hell's Kitchen,79,3.75,Bakery,Scone,Jumbo Savory Scone,3.75,June,164,Tuesday,16,lunch
1,5,Lower Manhattan,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,3.5,June,164,Tuesday,16,lunch
1,8,Hell's Kitchen,75,3.5,Bakery,Pastry,Croissant,3.5,June,164,Tuesday,16,lunch
1,5,Lower Manhattan,79,3.75,Bakery,Scone,Jumbo Savory Scone,3.75,June,164,Tuesday,16,lunch
1,5,Lower Manhattan,75,3.5,Bakery,Pastry,Croissant,3.5,June,164,Tuesday,16,lunch
1,8,Hell's Kitchen,74,3.5,Bakery,Biscotti,Ginger Biscotti,3.5,June,164,Tuesday,16,lunch
1,5,Lower Manhattan,79,3.75,Bakery,Scone,Jumbo Savory Scone,3.75,June,164,Tuesday,16,lunch
1,8,Hell's Kitchen,73,3.75,Bakery,Pastry,Almond Croissant,3.75,June,164,Tuesday,16,lunch
1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,June,164,Tuesday,16,lunch
1,3,Astoria,79,3.75,Bakery,Scone,Jumbo Savory Scone,3.75,June,164,Tuesday,16,lunch
1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,June,164,Tuesday,17,lunch
1,3,Astoria,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,3.5,June,164,Tuesday,17,lunch
1,3,Astoria,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,3.5,June,164,Tuesday,17,lunch
1,5,Lower Manhattan,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,3.25,June,164,Tuesday,17,lunch
1,5,Lower Manhattan,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,3.5,June,164,Tuesday,18,evening
1,8,Hell's Kitchen,75,3.5,Bakery,Pastry,Croissant,3.5,June,164,Tuesday,18,evening
1,5,Lower Manhattan,75,3.5,Bakery,Pastry,Croissant,3.5,June,164,Tuesday,18,evening
1,8,Hell's Kitchen,78,4.5,Bakery,Scone,Scottish Cream Scone ,4.5,June,164,Tuesday,18,evening
1,5,Lower Manhattan,74,3.5,Bakery,Biscotti,Ginger Biscotti,3.5,June,164,Tuesday,18,evening
1,8,Hell's Kitchen,77,3.0,Bakery,Scone,Oatmeal Scone,3.0,June,164,Tuesday,18,evening
1,8,Hell's Kitchen,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,3.25,June,164,Tuesday,18,evening
1,3,Astoria,79,3.75,Bakery,Scone,Jumbo Savory Scone,3.75,June,164,Tuesday,19,evening
1,8,Hell's Kitchen,74,3.5,Bakery,Biscotti,Ginger Biscotti,3.5,June,164,Tuesday,19,evening
1,8,Hell's Kitchen,77,3.0,Bakery,Scone,Oatmeal Scone,3.0,June,164,Tuesday,19,evening
1,8,Hell's Kitchen,79,3.75,Bakery,Scone,Jumbo Savory Scone,3.75,June,164,Tuesday,20,evening
1,8,Hell's Kitchen,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,3.25,June,164,Tuesday,20,evening
1,8,Hell's Kitchen,77,3.0,Bakery,Scone,Oatmeal Scone,3.0,June,164,Tuesday,20,evening
1,8,Hell's Kitchen,78,4.5,Bakery,Scone,Scottish Cream Scone ,4.5,June,164,Tuesday,20,evening
1,5,Lower Manhattan,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,June,165,Wednesday,7,morning
1,5,Lower Manhattan,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,3.25,June,165,Wednesday,7,morning
1,5,Lower Manhattan,70,3.25,Bakery,Scone,Cranberry Scone,3.25,June,165,Wednesday,7,morning
1,5,Lower Manhattan,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,3.25,June,165,Wednesday,7,morning
1,5,Lower Manhattan,77,3.0,Bakery,Scone,Oatmeal Scone,3.0,June,165,Wednesday,7,morning
1,5,Lower Manhattan,75,3.5,Bakery,Pastry,Croissant,3.5,June,165,Wednesday,7,morning
1,5,Lower Manhattan,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,3.25,June,165,Wednesday,7,morning
1,5,Lower Manhattan,78,4.5,Bakery,Scone,Scottish Cream Scone ,4.5,June,165,Wednesday,7,morning
1,5,Lower Manhattan,79,3.75,Bakery,Scone,Jumbo Savory Scone,3.75,June,165,Wednesday,7,morning
1,5,Lower Manhattan,74,3.5,Bakery,Biscotti,Ginger Biscotti,3.5,June,165,Wednesday,7,morning
1,5,Lower Manhattan,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,3.5,June,165,Wednesday,7,morning
1,5,Lower Manhattan,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,3.5,June,165,Wednesday,7,morning
1,5,Lower Manhattan,72,3.25,Bakery,Scone,Ginger Scone,3.25,June,165,Wednesday,7,morning
1,8,Hell's Kitchen,78,4.5,Bakery,Scone,Scottish Cream Scone ,4.5,June,165,Wednesday,8,morning
1,8,Hell's Kitchen,79,3.75,Bakery,Scone,Jumbo Savory Scone,3.75,June,165,Wednesday,8,morning
1,8,Hell's Kitchen,77,3.0,Bakery,Scone,Oatmeal Scone,3.0,June,165,Wednesday,8,morning
1,8,Hell's Kitchen,70,3.25,Bakery,Scone,Cranberry Scone,3.25,June,165,Wednesday,8,morning
